,User_id,Item_id,Rating,user,item,rating
7952,U007953,['H000061'],4.7,7952,92,4.7
7953,U007954,['H000061'],4.7,7953,92,4.7
7954,U007955,['H000061'],4.7,7954,92,4.7
7955,U007956,['H000061'],4.7,7955,92,4.7
7956,U007957,['H000061'],4.7,7956,92,4.7
7957,U007958,['H000061'],4.7,7957,92,4.7
7958,U007959,['H000061'],4.7,7958,92,4.7
7959,U007960,['H000061'],4.7,7959,92,4.7
7960,U007961,['H000061'],4.7,7960,92,4.7
7961,U007962,['H000061'],4.7,7961,92,4.7
7962,U007963,['H000061'],4.7,7962,92,4.7
7963,U007964,['H000061'],4.7,7963,92,4.7
7964,U007965,['H000061'],4.7,7964,92,4.7
7965,U007966,['H000525'],4.1,7965,673,4.1
7966,U007967,['H000525'],4.1,7966,673,4.1
7967,U007968,['H000525'],4.1,7967,673,4.1
7968,U007969,['H000525'],4.1,7968,673,4.1
7969,U007970,['H000525'],4.1,7969,673,4.1
7970,U007971,['H000525'],4.1,7970,673,4.1
7971,U007972,['H000525'],4.1,7971,673,4.1
7972,U007973,['H000525'],4.1,7972,673,4.1
7973,U007974,['H000525'],4.1,7973,673,4.1
7974,U007975,['H000525'],4.1,7974,673,4.1
7975,U007976,['H000525'],4.1,7975,673,4.1
7976,U007977,"['H000525', 'H000525']",4.1,7976,672,4.1
7977,U007978,"['H000525', 'H000525']",4.1,7977,672,4.1
7978,U007979,['H000525'],4.1,7978,673,4.1
7979,U007980,['H000525'],4.1,7979,673,4.1
7980,U007981,['H000525'],4.1,7980,673,4.1
7981,U007982,['H000525'],4.1,7981,673,4.1
7982,U007983,['H000525'],4.1,7982,673,4.1
7983,U007984,['H000525'],4.1,7983,673,4.1
7984,U007985,['H000525'],4.1,7984,673,4.1
7985,U007986,['H000525'],4.1,7985,673,4.1
7986,U007987,['H000525'],4.1,7986,673,4.1
7987,U007988,"['H000525', 'H000525']",4.1,7987,672,4.1
7988,U007989,['H000525'],4.1,7988,673,4.1
7989,U007990,['H000525'],4.1,7989,673,4.1
7990,U007991,['H000525'],4.1,7990,673,4.1
7991,U007992,['H000525'],4.1,7991,673,4.1
7992,U007993,['H000525'],4.1,7992,673,4.1
7993,U007994,['H000525'],4.1,7993,673,4.1
7994,U007995,['H000525'],4.1,7994,673,4.1
7995,U007996,['H000525'],4.1,7995,673,4.1
7996,U007997,['H000525'],4.1,7996,673,4.1
7997,U007998,['H000525'],4.1,7997,673,4.1
7998,U007999,['H000525'],4.1,7998,673,4.1
7999,U008000,['H000525'],4.1,7999,673,4.1
8000,U008001,['H000525'],4.1,8000,673,4.1
8001,U008002,"['H000525', 'H000525']",4.1,8001,672,4.1
8002,U008003,['H000525'],4.1,8002,673,4.1
8003,U008004,['H000525'],4.1,8003,673,4.1
8004,U008005,['H000525'],4.1,8004,673,4.1
8005,U008006,['H000525'],4.1,8005,673,4.1
8006,U008007,['H000525'],4.1,8006,673,4.1
8007,U008008,['H000525'],4.1,8007,673,4.1
8008,U008009,['H000525'],4.1,8008,673,4.1
8009,U008010,['H000525'],4.1,8009,673,4.1
8010,U008011,['H000525'],4.1,8010,673,4.1
8011,U008012,['H000525'],4.1,8011,673,4.1
8012,U008013,['H000525'],4.1,8012,673,4.1
8013,U008014,['H000525'],4.1,8013,673,4.1
8014,U008015,['H000525'],4.1,8014,673,4.1
8015,U008016,['H000525'],4.1,8015,673,4.1
8016,U008017,['H000228'],3.3,8016,277,3.3
8017,U008018,['H000228'],3.3,8017,277,3.3
8018,U008019,['H000228'],3.3,8018,277,3.3
8019,U008020,['H000228'],3.3,8019,277,3.3
8020,U008021,['H000228'],3.3,8020,277,3.3
8021,U008022,['H000228'],3.3,8021,277,3.3
8022,U008023,['H000228'],3.3,8022,277,3.3
8023,U008024,['H000228'],3.3,8023,277,3.3
8024,U008025,['H000228'],3.3,8024,277,3.3
8025,U008026,['H000228'],3.3,8025,277,3.3
8026,U008027,"['H000228', 'H000599']",2.15,8026,276,2.15
8027,U008028,['H000228'],3.3,8027,277,3.3
8028,U008029,['H000228'],3.3,8028,277,3.3
8029,U008030,['H000228'],3.3,8029,277,3.3
8030,U008031,['H000228'],3.3,8030,277,3.3
8031,U008032,['H000228'],3.3,8031,277,3.3
8032,U008033,['H000228'],3.3,8032,277,3.3
8033,U008034,['H000228'],3.3,8033,277,3.3
8034,U008035,['H000228'],3.3,8034,277,3.3
8035,U008036,['H000027'],5.0,8035,38,5.0
8036,U008037,['H000027'],5.0,8036,38,5.0
8037,U008038,['H000027'],5.0,8037,38,5.0
8038,U008039,['H000027'],5.0,8038,38,5.0
8039,U008040,['H000027'],5.0,8039,38,5.0
8040,U008041,['H000027'],5.0,8040,38,5.0
8041,U008042,['H000027'],5.0,8041,38,5.0
8042,U008043,['H000027'],5.0,8042,38,5.0
8043,U008044,"['H000027', 'H000515']",4.85,8043,37,4.85
8044,U008045,['H000027'],5.0,8044,38,5.0
8045,U008046,['H000027'],5.0,8045,38,5.0
8046,U008047,['H000027'],5.0,8046,38,5.0
8047,U008048,['H000027'],5.0,8047,38,5.0
8048,U008049,['H000027'],5.0,8048,38,5.0
8049,U008050,['H000027'],5.0,8049,38,5.0
8050,U008051,['H000027'],5.0,8050,38,5.0
8051,U008052,['H000027'],5.0,8051,38,5.0
8052,U008053,['H000027'],5.0,8052,38,5.0
8053,U008054,['H000555'],5.0,8053,705,5.0
8054,U008055,['H000555'],5.0,8054,705,5.0
8055,U008056,['H000555'],5.0,8055,705,5.0
8056,U008057,['H000555'],5.0,8056,705,5.0
8057,U008058,['H000555'],5.0,8057,705,5.0
8058,U008059,['H000555'],5.0,8058,705,5.0
8059,U008060,['H000555'],5.0,8059,705,5.0
8060,U008061,['H000555'],5.0,8060,705,5.0
8061,U008062,['H000555'],5.0,8061,705,5.0
8062,U008063,['H000555'],5.0,8062,705,5.0
8063,U008064,['H000555'],5.0,8063,705,5.0
8064,U008065,['H000555'],5.0,8064,705,5.0
8065,U008066,['H000555'],5.0,8065,705,5.0
8066,U008067,['H000555'],5.0,8066,705,5.0
8067,U008068,['H000555'],5.0,8067,705,5.0
8068,U008069,['H000555'],5.0,8068,705,5.0
8069,U008070,['H000555'],5.0,8069,705,5.0
8070,U008071,['H000555'],5.0,8070,705,5.0
8071,U008072,['H000555'],5.0,8071,705,5.0
8072,U008073,['H000555'],5.0,8072,705,5.0
8073,U008074,['H000555'],5.0,8073,705,5.0
8074,U008075,['H000555'],5.0,8074,705,5.0
8075,U008076,"['H000555', 'H001153']",4.5,8075,704,4.5
8076,U008077,['H000555'],5.0,8076,705,5.0
8077,U008078,['H000555'],5.0,8077,705,5.0
8078,U008079,['H000555'],5.0,8078,705,5.0
8079,U008080,['H000555'],5.0,8079,705,5.0
8080,U008081,['H000555'],5.0,8080,705,5.0
8081,U008082,['H000555'],5.0,8081,705,5.0
8082,U008083,['H000555'],5.0,8082,705,5.0
8083,U008084,['H000555'],5.0,8083,705,5.0
8084,U008085,['H000997'],3.9,8084,1288,3.9
8085,U008086,['H000074'],5.0,8085,105,5.0
8086,U008087,['H000074'],5.0,8086,105,5.0
8087,U008088,['H000074'],5.0,8087,105,5.0
8088,U008089,['H000758'],4.7,8088,962,4.7
8089,U008090,['H000758'],4.7,8089,962,4.7
8090,U008091,['H000758'],4.7,8090,962,4.7
8091,U008092,['H000758'],4.7,8091,962,4.7
8092,U008093,['H000758'],4.7,8092,962,4.7
8093,U008094,['H000758'],4.7,8093,962,4.7
8094,U008095,['H000758'],4.7,8094,962,4.7
8095,U008096,['H000758'],4.7,8095,962,4.7
8096,U008097,['H000758'],4.7,8096,962,4.7
8097,U008098,['H000711'],4.0,8097,905,4.0
8098,U008099,['H000711'],4.0,8098,905,4.0
8099,U008100,['H000711'],4.0,8099,905,4.0
8100,U008101,['H000556'],5.0,8100,706,5.0
8101,U008102,['H000556'],5.0,8101,706,5.0
8102,U008103,['H000556'],5.0,8102,706,5.0
8103,U008104,['H000556'],5.0,8103,706,5.0
8104,U008105,['H000556'],5.0,8104,706,5.0
8105,U008106,['H000556'],5.0,8105,706,5.0
8106,U008107,['H000556'],5.0,8106,706,5.0
8107,U008108,['H000556'],5.0,8107,706,5.0
8108,U008109,['H000556'],5.0,8108,706,5.0
8109,U008110,['H000556'],5.0,8109,706,5.0
8110,U008111,['H000556'],5.0,8110,706,5.0
8111,U008112,['H000556'],5.0,8111,706,5.0
8112,U008113,['H000556'],5.0,8112,706,5.0
8113,U008114,['H000556'],5.0,8113,706,5.0
8114,U008115,['H000556'],5.0,8114,706,5.0
8115,U008116,['H000556'],5.0,8115,706,5.0
8116,U008117,['H000556'],5.0,8116,706,5.0
8117,U008118,['H000556'],5.0,8117,706,5.0
8118,U008119,['H000556'],5.0,8118,706,5.0
8119,U008120,['H000556'],5.0,8119,706,5.0
8120,U008121,['H000556'],5.0,8120,706,5.0
8121,U008122,['H000556'],5.0,8121,706,5.0
8122,U008123,['H000556'],5.0,8122,706,5.0
8123,U008124,['H000556'],5.0,8123,706,5.0
8124,U008125,['H000556'],5.0,8124,706,5.0
8125,U008126,['H000556'],5.0,8125,706,5.0
8126,U008127,['H000556'],5.0,8126,706,5.0
8127,U008128,['H000556'],5.0,8127,706,5.0
8128,U008129,['H000556'],5.0,8128,706,5.0
8129,U008130,['H000556'],5.0,8129,706,5.0
8130,U008131,['H000556'],5.0,8130,706,5.0
8131,U008132,['H000556'],5.0,8131,706,5.0
8132,U008133,['H000556'],5.0,8132,706,5.0
8133,U008134,['H000556'],5.0,8133,706,5.0
8134,U008135,['H000556'],5.0,8134,706,5.0
8135,U008136,['H000556'],5.0,8135,706,5.0
8136,U008137,['H000556'],5.0,8136,706,5.0
8137,U008138,['H000556'],5.0,8137,706,5.0
8138,U008139,['H000556'],5.0,8138,706,5.0
8139,U008140,['H000556'],5.0,8139,706,5.0
8140,U008141,['H000556'],5.0,8140,706,5.0
8141,U008142,['H000556'],5.0,8141,706,5.0
8142,U008143,['H000556'],5.0,8142,706,5.0
8143,U008144,['H000556'],5.0,8143,706,5.0
8144,U008145,['H000556'],5.0,8144,706,5.0
8145,U008146,['H000556'],5.0,8145,706,5.0
8146,U008147,['H000556'],5.0,8146,706,5.0
8147,U008148,['H000556'],5.0,8147,706,5.0
8148,U008149,['H000507'],5.0,8148,645,5.0
8149,U008150,['H000876'],3.3,8149,1138,3.3
8150,U008151,['H000876'],3.3,8150,1138,3.3
8151,U008152,['H000650'],5.0,8151,836,5.0
8152,U008153,['H000650'],5.0,8152,836,5.0
8153,U008154,['H000650'],5.0,8153,836,5.0
8154,U008155,['H000650'],5.0,8154,836,5.0
8155,U008156,['H000650'],5.0,8155,836,5.0
8156,U008157,['H000650'],5.0,8156,836,5.0
8157,U008158,['H000650'],5.0,8157,836,5.0
8158,U008159,['H000650'],5.0,8158,836,5.0
8159,U008160,['H000650'],5.0,8159,836,5.0
8160,U008161,['H000650'],5.0,8160,836,5.0
8161,U008162,['H000650'],5.0,8161,836,5.0
8162,U008163,['H000650'],5.0,8162,836,5.0
8163,U008164,['H000650'],5.0,8163,836,5.0
8164,U008165,['H000650'],5.0,8164,836,5.0
8165,U008166,['H000650'],5.0,8165,836,5.0
8166,U008167,['H000650'],5.0,8166,836,5.0
8167,U008168,['H000650'],5.0,8167,836,5.0
8168,U008169,['H000650'],5.0,8168,836,5.0
8169,U008170,['H000650'],5.0,8169,836,5.0
8170,U008171,['H000650'],5.0,8170,836,5.0
8171,U008172,['H000650'],5.0,8171,836,5.0
8172,U008173,['H000650'],5.0,8172,836,5.0
8173,U008174,['H000515'],4.7,8173,660,4.7
8174,U008175,['H000515'],4.7,8174,660,4.7
8175,U008176,['H000515'],4.7,8175,660,4.7
8176,U008177,['H000515'],4.7,8176,660,4.7
8177,U008178,['H000515'],4.7,8177,660,4.7
8178,U008179,['H000515'],4.7,8178,660,4.7
8179,U008180,['H000515'],4.7,8179,660,4.7
8180,U008181,['H000515'],4.7,8180,660,4.7
8181,U008182,['H000515'],4.7,8181,660,4.7
8182,U008183,['H000515'],4.7,8182,660,4.7
8183,U008184,['H000515'],4.7,8183,660,4.7
8184,U008185,['H000515'],4.7,8184,660,4.7
8185,U008186,['H000515'],4.7,8185,660,4.7
8186,U008187,['H000515'],4.7,8186,660,4.7
8187,U008188,['H000515'],4.7,8187,660,4.7
8188,U008189,['H000515'],4.7,8188,660,4.7
8189,U008190,['H000515'],4.7,8189,660,4.7
8190,U008191,['H000515'],4.7,8190,660,4.7
8191,U008192,['H000515'],4.7,8191,660,4.7
8192,U008193,['H000515'],4.7,8192,660,4.7
8193,U008194,['H000515'],4.7,8193,660,4.7
8194,U008195,['H000515'],4.7,8194,660,4.7
8195,U008196,['H000515'],4.7,8195,660,4.7
8196,U008197,['H000515'],4.7,8196,660,4.7
8197,U008198,['H000515'],4.7,8197,660,4.7
8198,U008199,['H000515'],4.7,8198,660,4.7
8199,U008200,['H000515'],4.7,8199,660,4.7
8200,U008201,['H000515'],4.7,8200,660,4.7
8201,U008202,['H000515'],4.7,8201,660,4.7
8202,U008203,['H000515'],4.7,8202,660,4.7
8203,U008204,['H000515'],4.7,8203,660,4.7
8204,U008205,['H000515'],4.7,8204,660,4.7
8205,U008206,['H000515'],4.7,8205,660,4.7
8206,U008207,['H000515'],4.7,8206,660,4.7
8207,U008208,['H000515'],4.7,8207,660,4.7
8208,U008209,['H000515'],4.7,8208,660,4.7
8209,U008210,['H000515'],4.7,8209,660,4.7
8210,U008211,['H000515'],4.7,8210,660,4.7
8211,U008212,['H000515'],4.7,8211,660,4.7
8212,U008213,['H000515'],4.7,8212,660,4.7
8213,U008214,['H000515'],4.7,8213,660,4.7
8214,U008215,['H000515'],4.7,8214,660,4.7
8215,U008216,['H000515'],4.7,8215,660,4.7
8216,U008217,['H000515'],4.7,8216,660,4.7
8217,U008218,['H000515'],4.7,8217,660,4.7
8218,U008219,['H000515'],4.7,8218,660,4.7
8219,U008220,['H000515'],4.7,8219,660,4.7
8220,U008221,['H000515'],4.7,8220,660,4.7
8221,U008222,['H000515'],4.7,8221,660,4.7
8222,U008223,['H000515'],4.7,8222,660,4.7
8223,U008224,['H000515'],4.7,8223,660,4.7
8224,U008225,['H000515'],4.7,8224,660,4.7
8225,U008226,['H000515'],4.7,8225,660,4.7
8226,U008227,['H000515'],4.7,8226,660,4.7
8227,U008228,['H000515'],4.7,8227,660,4.7
8228,U008229,['H000515'],4.7,8228,660,4.7
8229,U008230,['H000515'],4.7,8229,660,4.7
8230,U008231,['H000515'],4.7,8230,660,4.7
8231,U008232,['H000515'],4.7,8231,660,4.7
8232,U008233,['H000515'],4.7,8232,660,4.7
8233,U008234,['H000515'],4.7,8233,660,4.7
8234,U008235,['H000515'],4.7,8234,660,4.7
8235,U008236,['H000515'],4.7,8235,660,4.7
8236,U008237,['H000515'],4.7,8236,660,4.7
8237,U008238,['H000515'],4.7,8237,660,4.7
8238,U008239,['H000515'],4.7,8238,660,4.7
8239,U008240,['H000515'],4.7,8239,660,4.7
8240,U008241,['H000515'],4.7,8240,660,4.7
8241,U008242,['H000515'],4.7,8241,660,4.7
8242,U008243,['H000515'],4.7,8242,660,4.7
8243,U008244,['H000515'],4.7,8243,660,4.7
8244,U008245,['H000515'],4.7,8244,660,4.7
8245,U008246,['H000515'],4.7,8245,660,4.7
8246,U008247,['H000515'],4.7,8246,660,4.7
8247,U008248,['H000515'],4.7,8247,660,4.7
8248,U008249,['H000515'],4.7,8248,660,4.7
8249,U008250,['H000515'],4.7,8249,660,4.7
8250,U008251,['H000515'],4.7,8250,660,4.7
8251,U008252,['H000515'],4.7,8251,660,4.7
8252,U008253,['H000515'],4.7,8252,660,4.7
8253,U008254,['H000515'],4.7,8253,660,4.7
8254,U008255,['H000515'],4.7,8254,660,4.7
8255,U008256,['H000515'],4.7,8255,660,4.7
8256,U008257,['H000515'],4.7,8256,660,4.7
8257,U008258,['H000515'],4.7,8257,660,4.7
8258,U008259,['H000515'],4.7,8258,660,4.7
8259,U008260,['H000515'],4.7,8259,660,4.7
8260,U008261,['H000515'],4.7,8260,660,4.7
8261,U008262,['H000515'],4.7,8261,660,4.7
8262,U008263,['H000515'],4.7,8262,660,4.7
8263,U008264,['H000515'],4.7,8263,660,4.7
8264,U008265,['H000515'],4.7,8264,660,4.7
8265,U008266,['H000515'],4.7,8265,660,4.7
8266,U008267,['H000515'],4.7,8266,660,4.7
8267,U008268,['H000515'],4.7,8267,660,4.7
8268,U008269,['H000515'],4.7,8268,660,4.7
8269,U008270,['H000515'],4.7,8269,660,4.7
8270,U008271,['H000515'],4.7,8270,660,4.7
8271,U008272,['H000515'],4.7,8271,660,4.7
8272,U008273,['H000515'],4.7,8272,660,4.7
8273,U008274,['H000515'],4.7,8273,660,4.7
8274,U008275,['H000515'],4.7,8274,660,4.7
8275,U008276,['H000515'],4.7,8275,660,4.7
8276,U008277,['H000515'],4.7,8276,660,4.7
8277,U008278,['H000515'],4.7,8277,660,4.7
8278,U008279,['H000515'],4.7,8278,660,4.7
8279,U008280,['H000515'],4.7,8279,660,4.7
8280,U008281,['H000515'],4.7,8280,660,4.7
8281,U008282,['H000515'],4.7,8281,660,4.7
8282,U008283,['H000515'],4.7,8282,660,4.7
8283,U008284,['H000515'],4.7,8283,660,4.7
8284,U008285,['H000515'],4.7,8284,660,4.7
8285,U008286,['H000515'],4.7,8285,660,4.7
8286,U008287,['H000515'],4.7,8286,660,4.7
8287,U008288,['H000515'],4.7,8287,660,4.7
8288,U008289,['H000515'],4.7,8288,660,4.7
8289,U008290,['H000515'],4.7,8289,660,4.7
8290,U008291,['H000515'],4.7,8290,660,4.7
8291,U008292,['H000515'],4.7,8291,660,4.7
8292,U008293,['H000515'],4.7,8292,660,4.7
8293,U008294,['H000515'],4.7,8293,660,4.7
8294,U008295,['H000515'],4.7,8294,660,4.7
8295,U008296,['H000515'],4.7,8295,660,4.7
8296,U008297,['H000515'],4.7,8296,660,4.7
8297,U008298,['H000515'],4.7,8297,660,4.7
8298,U008299,['H000515'],4.7,8298,660,4.7
8299,U008300,['H000515'],4.7,8299,660,4.7
8300,U008301,['H000515'],4.7,8300,660,4.7
8301,U008302,['H000515'],4.7,8301,660,4.7
8302,U008303,['H000515'],4.7,8302,660,4.7
8303,U008304,['H000314'],4.2,8303,380,4.2
8304,U008305,['H000314'],4.2,8304,380,4.2
8305,U008306,['H000314'],4.2,8305,380,4.2
8306,U008307,['H000314'],4.2,8306,380,4.2
8307,U008308,['H000314'],4.2,8307,380,4.2
8308,U008309,['H000314'],4.2,8308,380,4.2
8309,U008310,['H000314'],4.2,8309,380,4.2
8310,U008311,['H000314'],4.2,8310,380,4.2
8311,U008312,['H000314'],4.2,8311,380,4.2
8312,U008313,['H000314'],4.2,8312,380,4.2
8313,U008314,['H000314'],4.2,8313,380,4.2
8314,U008315,['H000314'],4.2,8314,380,4.2
8315,U008316,['H000314'],4.2,8315,380,4.2
8316,U008317,['H000314'],4.2,8316,380,4.2
8317,U008318,['H000085'],3.9,8317,117,3.9
8318,U008319,['H000085'],3.9,8318,117,3.9
8319,U008320,['H000085'],3.9,8319,117,3.9
8320,U008321,['H000085'],3.9,8320,117,3.9
8321,U008322,['H000085'],3.9,8321,117,3.9
8322,U008323,['H000478'],1.0,8322,602,1.0
8323,U008324,['H000478'],1.0,8323,602,1.0
8324,U008325,['H000478'],1.0,8324,602,1.0
8325,U008326,['H000478'],1.0,8325,602,1.0
8326,U008327,['H000478'],1.0,8326,602,1.0
8327,U008328,['H000478'],1.0,8327,602,1.0
8328,U008329,['H000478'],1.0,8328,602,1.0
8329,U008330,['H000478'],1.0,8329,602,1.0
8330,U008331,['H000478'],1.0,8330,602,1.0
8331,U008332,['H000478'],1.0,8331,602,1.0
8332,U008333,['H000237'],4.0,8332,290,4.0
8333,U008334,['H000237'],4.0,8333,290,4.0
8334,U008335,['H000237'],4.0,8334,290,4.0
8335,U008336,['H000229'],3.0,8335,278,3.0
8336,U008337,['H000229'],3.0,8336,278,3.0
8337,U008338,['H000828'],4.3,8337,1064,4.3
8338,U008339,['H000828'],4.3,8338,1064,4.3
8339,U008340,['H000281'],5.0,8339,340,5.0
8340,U008341,['H000146'],4.5,8340,180,4.5
8341,U008342,['H000146'],4.5,8341,180,4.5
8342,U008343,['H000187'],3.0,8342,232,3.0
8343,U008344,['H001015'],3.9,8343,1313,3.9
8344,U008345,['H001015'],3.9,8344,1313,3.9
8345,U008346,['H001015'],3.9,8345,1313,3.9
8346,U008347,['H001015'],3.9,8346,1313,3.9
8347,U008348,['H001227'],1.5,8347,1564,1.5
8348,U008349,['H001227'],1.5,8348,1564,1.5
8349,U008350,['H001227'],1.5,8349,1564,1.5
8350,U008351,['H001233'],4.0,8350,1571,4.0
8351,U008352,['H001233'],4.0,8351,1571,4.0
8352,U008353,['H001233'],4.0,8352,1571,4.0
8353,U008354,['H001233'],4.0,8353,1571,4.0
8354,U008355,['H001233'],4.0,8354,1571,4.0
8355,U008356,['H000806'],3.3,8355,1029,3.3
8356,U008357,['H000806'],3.3,8356,1029,3.3
8357,U008358,['H000806'],3.3,8357,1029,3.3
8358,U008359,['H000806'],3.3,8358,1029,3.3
8359,U008360,['H000734'],5.0,8359,928,5.0
8360,U008361,['H000734'],5.0,8360,928,5.0
8361,U008362,['H000734'],5.0,8361,928,5.0
8362,U008363,['H000734'],5.0,8362,928,5.0
8363,U008364,['H000538'],5.0,8363,687,5.0
8364,U008365,['H000538'],5.0,8364,687,5.0
8365,U008366,['H000538'],5.0,8365,687,5.0
8366,U008367,['H000538'],5.0,8366,687,5.0
8367,U008368,['H000538'],5.0,8367,687,5.0
8368,U008369,['H000538'],5.0,8368,687,5.0
8369,U008370,['H000538'],5.0,8369,687,5.0
8370,U008371,['H000538'],5.0,8370,687,5.0
8371,U008372,['H000538'],5.0,8371,687,5.0
8372,U008373,['H000538'],5.0,8372,687,5.0
8373,U008374,['H000538'],5.0,8373,687,5.0
8374,U008375,['H000538'],5.0,8374,687,5.0
8375,U008376,['H000538'],5.0,8375,687,5.0
8376,U008377,['H000538'],5.0,8376,687,5.0
8377,U008378,['H000538'],5.0,8377,687,5.0
8378,U008379,['H000538'],5.0,8378,687,5.0
8379,U008380,['H000538'],5.0,8379,687,5.0
8380,U008381,['H000538'],5.0,8380,687,5.0
8381,U008382,['H000538'],5.0,8381,687,5.0
8382,U008383,['H000538'],5.0,8382,687,5.0
8383,U008384,['H000538'],5.0,8383,687,5.0
8384,U008385,['H000538'],5.0,8384,687,5.0
8385,U008386,['H000538'],5.0,8385,687,5.0
8386,U008387,['H000538'],5.0,8386,687,5.0
8387,U008388,['H000538'],5.0,8387,687,5.0
8388,U008389,['H000538'],5.0,8388,687,5.0
8389,U008390,['H000538'],5.0,8389,687,5.0
8390,U008391,['H000359'],3.0,8390,430,3.0
8391,U008392,['H001135'],2.0,8391,1457,2.0
8392,U008393,['H000924'],2.0,8392,1198,2.0
8393,U008394,['H000983'],4.6,8393,1271,4.6
8394,U008395,['H000983'],4.6,8394,1271,4.6
8395,U008396,['H000983'],4.6,8395,1271,4.6
8396,U008397,['H000983'],4.6,8396,1271,4.6
8397,U008398,['H000983'],4.6,8397,1271,4.6
8398,U008399,['H000983'],4.6,8398,1271,4.6
8399,U008400,['H000983'],4.6,8399,1271,4.6
8400,U008401,['H000983'],4.6,8400,1271,4.6
8401,U008402,['H000983'],4.6,8401,1271,4.6
8402,U008403,['H000983'],4.6,8402,1271,4.6
8403,U008404,['H000983'],4.6,8403,1271,4.6
8404,U008405,['H000642'],2.0,8404,816,2.0
8405,U008406,['H000786'],4.0,8405,1005,4.0
8406,U008407,['H000786'],4.0,8406,1005,4.0
8407,U008408,['H001071'],5.0,8407,1386,5.0
8408,U008409,['H001071'],5.0,8408,1386,5.0
8409,U008410,['H001071'],5.0,8409,1386,5.0
8410,U008411,['H001071'],5.0,8410,1386,5.0
8411,U008412,['H001071'],5.0,8411,1386,5.0
8412,U008413,['H001071'],5.0,8412,1386,5.0
8413,U008414,['H001071'],5.0,8413,1386,5.0
8414,U008415,['H001071'],5.0,8414,1386,5.0
8415,U008416,['H001071'],5.0,8415,1386,5.0
8416,U008417,['H001071'],5.0,8416,1386,5.0
8417,U008418,['H001071'],5.0,8417,1386,5.0
8418,U008419,['H001071'],5.0,8418,1386,5.0
8419,U008420,"['H001071', 'H000917']",4.75,8419,1385,4.75
8420,U008421,['H001071'],5.0,8420,1386,5.0
8421,U008422,['H001071'],5.0,8421,1386,5.0
8422,U008423,['H001071'],5.0,8422,1386,5.0
8423,U008424,['H001071'],5.0,8423,1386,5.0
8424,U008425,['H001071'],5.0,8424,1386,5.0
8425,U008426,['H001071'],5.0,8425,1386,5.0
8426,U008427,['H001071'],5.0,8426,1386,5.0
8427,U008428,['H001071'],5.0,8427,1386,5.0
8428,U008429,['H001071'],5.0,8428,1386,5.0
8429,U008430,['H000826'],5.0,8429,1062,5.0
8430,U008431,['H000826'],5.0,8430,1062,5.0
8431,U008432,['H000826'],5.0,8431,1062,5.0
8432,U008433,['H000826'],5.0,8432,1062,5.0
8433,U008434,['H000826'],5.0,8433,1062,5.0
8434,U008435,['H000826'],5.0,8434,1062,5.0
8435,U008436,['H000826'],5.0,8435,1062,5.0
8436,U008437,['H000826'],5.0,8436,1062,5.0
8437,U008438,['H000826'],5.0,8437,1062,5.0
8438,U008439,['H000826'],5.0,8438,1062,5.0
8439,U008440,['H000826'],5.0,8439,1062,5.0
8440,U008441,['H000826'],5.0,8440,1062,5.0
8441,U008442,['H000826'],5.0,8441,1062,5.0
8442,U008443,['H000826'],5.0,8442,1062,5.0
8443,U008444,['H000826'],5.0,8443,1062,5.0
8444,U008445,['H000826'],5.0,8444,1062,5.0
8445,U008446,['H000826'],5.0,8445,1062,5.0
8446,U008447,['H000826'],5.0,8446,1062,5.0
8447,U008448,['H000826'],5.0,8447,1062,5.0
8448,U008449,['H000826'],5.0,8448,1062,5.0
8449,U008450,['H000860'],3.0,8449,1110,3.0
8450,U008451,['H000860'],3.0,8450,1110,3.0
8451,U008452,['H000860'],3.0,8451,1110,3.0
8452,U008453,['H000860'],3.0,8452,1110,3.0
8453,U008454,['H000860'],3.0,8453,1110,3.0
8454,U008455,['H000860'],3.0,8454,1110,3.0
8455,U008456,['H000860'],3.0,8455,1110,3.0
8456,U008457,['H000860'],3.0,8456,1110,3.0
8457,U008458,['H000860'],3.0,8457,1110,3.0
8458,U008459,['H000860'],3.0,8458,1110,3.0
8459,U008460,['H000860'],3.0,8459,1110,3.0
8460,U008461,['H000860'],3.0,8460,1110,3.0
8461,U008462,['H000860'],3.0,8461,1110,3.0
8462,U008463,['H000860'],3.0,8462,1110,3.0
8463,U008464,['H000860'],3.0,8463,1110,3.0
8464,U008465,['H000860'],3.0,8464,1110,3.0
8465,U008466,['H000860'],3.0,8465,1110,3.0
8466,U008467,['H000860'],3.0,8466,1110,3.0
8467,U008468,['H000860'],3.0,8467,1110,3.0
8468,U008469,['H000860'],3.0,8468,1110,3.0
8469,U008470,['H000860'],3.0,8469,1110,3.0
8470,U008471,['H000860'],3.0,8470,1110,3.0
8471,U008472,['H000860'],3.0,8471,1110,3.0
8472,U008473,['H000860'],3.0,8472,1110,3.0
8473,U008474,['H000860'],3.0,8473,1110,3.0
8474,U008475,['H000860'],3.0,8474,1110,3.0
8475,U008476,['H000860'],3.0,8475,1110,3.0
8476,U008477,['H000860'],3.0,8476,1110,3.0
8477,U008478,['H000860'],3.0,8477,1110,3.0
8478,U008479,['H000860'],3.0,8478,1110,3.0
8479,U008480,['H000860'],3.0,8479,1110,3.0
8480,U008481,['H000860'],3.0,8480,1110,3.0
8481,U008482,['H000860'],3.0,8481,1110,3.0
8482,U008483,['H000860'],3.0,8482,1110,3.0
